start,Lingiari
-14.1270,129.5120
-14.0479,129.4789
-14.0753,129.5158
-14.0523,129.5250
-14.0583,129.5355
-14.0911,129.5422
-14.1299,129.5276
-14.1421,129.5567
-14.0838,129.5671
-14.0912,129.5948
-14.0695,129.6092
-14.0328,129.5906
-14.0110,129.5980
-14.0356,129.6092
-14.0472,129.6408
-14.0134,129.7213
-13.9751,129.7460
-13.9191,129.7472
-13.8788,129.7155
-13.8268,129.7400
-13.7895,129.7948
-13.6669,129.7901
-13.5611,129.8348
-13.5017,129.8173
-13.5032,129.8853
-13.4797,129.8694
-13.4404,129.8974
-13.5143,129.9098
-13.5358,129.9568
-13.5333,130.0083
-13.5036,130.0641
-13.4563,130.1063
-13.4571,130.1416
-13.3396,130.2354
-13.3348,130.2779
-13.3057,130.2840
-13.2824,130.2397
-13.1780,130.1641
-13.1641,130.1161
-13.1074,130.1340
-13.0793,130.1201
-12.9334,130.1411
-12.9105,130.1937
-12.9423,130.2052
-12.9483,130.2471
-12.8907,130.3376
-12.8072,130.3583
-12.6703,130.3520
-12.7014,130.4041
-12.6633,130.3928
-12.6645,130.4141
-12.6336,130.4385
-12.6677,130.5135
-12.6913,130.5183
-12.7179,130.5011
-12.7314,130.5182
-12.7405,130.5153
-12.7459,130.5163
-12.7511,130.5204
-12.7251,130.5179
-12.7250,130.5293
-12.7330,130.5245
-12.7361,130.5248
-12.7414,130.5288
-12.7421,130.5315
-12.7396,130.5337
-12.7238,130.5305
-12.7165,130.5115
-12.7034,130.5206
-12.7190,130.5357
-12.7021,130.5554
-12.7185,130.5586
-12.7077,130.5726
-12.7192,130.5832
-12.7437,130.5699
-12.7391,130.5911
-12.7179,130.5960
-12.7199,130.6076
-12.7290,130.5998
-12.7327,130.6050
-12.7277,130.6295
-12.7693,130.6233
-12.7753,130.6274
-12.7436,130.6435
-12.7052,130.6214
-12.7279,130.6871
-12.7452,130.6797
-12.7514,130.6891
-12.7165,130.7073
-12.7105,130.7387
-12.7109,130.7060
-12.7198,130.6901
-12.7135,130.6791
-12.6956,130.7027
-12.6904,130.7019
-12.7078,130.6740
-12.6914,130.6739
-12.6863,130.6334
-12.6687,130.6164
-12.6844,130.5858
-12.6522,130.5734
-12.6343,130.5456
-12.6161,130.5499
-12.6229,130.5828
-12.6604,130.5865
-12.6044,130.6090
-12.6156,130.6188
-12.6106,130.6303
-12.6194,130.6339
-12.6251,130.6428
-12.6328,130.6381
-12.6441,130.6411
-12.6238,130.6441
-12.6090,130.6314
-12.5921,130.5892
-12.5783,130.6039
-12.5967,130.5735
-12.5815,130.5667
-12.5128,130.5828
-12.5014,130.6057
-12.4626,130.5809
-12.4477,130.6232
-12.4065,130.5781
-12.3813,130.6176
-12.4395,130.7662
-12.5262,130.7270
-12.4747,130.7788
-12.5455,130.7743
-12.5799,130.7489
-12.5815,130.7292
-12.5907,130.7293
-12.6006,130.7344
-12.5830,130.7300
-12.5840,130.7490
-12.5591,130.7785
-12.6016,130.7673
-12.6160,130.7747
-12.5995,130.7771
-12.6194,130.7799
-12.6219,130.7918
-12.6168,130.7803
-12.5784,130.7944
-12.5508,130.7870
-12.5387,130.8073
-12.5820,130.8141
-12.5875,130.8309
-12.5581,130.8160
-12.5540,130.8388
-12.5954,130.8665
-12.6151,130.8573
-12.6104,130.8461
-12.6205,130.8589
-12.6116,130.8692
-12.6587,130.8697
-12.6312,130.8798
-12.6553,130.8999
-12.6650,130.8962
-12.6824,130.8952
-12.6564,130.9081
-12.6062,130.8822
-12.6111,130.9329
-12.6378,130.9452
-12.6369,130.9546
-12.6306,130.9662
-12.5968,130.9533
-12.6065,130.9454
-12.5799,130.9230
-12.5747,130.8846
-12.5524,130.8778
-12.5605,130.8933
-12.5597,130.9000
-12.5562,130.9014
-12.5479,130.8795
-12.5076,130.8589
-12.5211,130.8795
-12.5132,130.9036
-12.5298,130.8955
-12.5164,130.9070
-12.5407,130.9080
-12.5092,130.9226
-12.5366,130.9273
-12.5416,130.9470
-12.5540,130.9389
-12.5396,130.9494
-12.5551,130.9538
-12.5341,130.9549
-12.5340,130.9558
-12.5332,130.9602
-12.5337,130.9634
-12.5346,130.9669
-12.5365,130.9701
-12.5393,130.974
-12.5413,130.9769
-12.5419,130.9780
-12.5436,130.9812
-12.5449,130.9838
-12.5459,130.9855
-12.5471,130.9872
-12.5452,130.9882
-12.5428,130.9899
-12.5401,130.9907
-12.5386,130.9915
-12.5381,130.9924
-12.5377,130.9946
-12.5381,130.9964
-12.5376,130.9985
-12.5364,130.9994
-12.5352,130.9998
-12.5349,131.0001
-12.5345,131.0011
-12.5343,131.0016
-12.5341,131.0030
-12.5336,131.0039
-12.5325,131.0057
-12.5323,131.0067
-12.5333,131.0068
-12.5336,131.0070
-12.5337,131.0073
-12.5319,131.0091
-12.5317,131.0094
-12.5317,131.0106
-12.5316,131.0108
-12.5314,131.0118
-12.5306,131.0125
-12.5296,131.0122
-12.5286,131.0122
-12.5276,131.0131
-12.5272,131.0141
-12.5272,131.0143
-12.5272,131.0143
-12.5261,131.0143
-12.5256,131.0143
-12.5256,131.0133
-12.5207,131.0133
-12.5158,131.0132
-12.5108,131.0132
-12.5059,131.0132
-12.5022,131.0132
-12.5010,131.0132
-12.4994,131.0131
-12.4986,131.0131
-12.4961,131.0131
-12.4963,131.0132
-12.4954,131.0132
-12.4897,131.0132
-12.4881,131.0132
-12.4871,131.0132
-12.4869,131.0130
-12.4867,131.0128
-12.4863,131.0124
-12.4863,131.0124
-12.4862,131.0122
-12.4860,131.0120
-12.4858,131.0117
-12.4856,131.0115
-12.4826,131.0076
-12.4816,131.0063
-12.4814,131.0061
-12.4812,131.0059
-12.4811,131.0057
-12.4809,131.0056
-12.4808,131.0054
-12.4806,131.0052
-12.4804,131.0050
-12.4802,131.0048
-12.4800,131.0047
-12.4753,131.0002
-12.4730,130.9981
-12.4734,130.9981
-12.4731,130.9977
-12.4729,130.9974
-12.4728,130.9973
-12.4694,130.9832
-12.4679,130.9832
-12.4602,130.9833
-12.4601,131.0128
-12.4092,131.0125
-12.3947,131.0123
-12.3945,131.0251
-12.3945,131.0324
-12.3947,131.0324
-12.3978,131.0329
-12.3996,131.0317
-12.4030,131.0311
-12.4070,131.0319
-12.4089,131.0311
-12.4088,131.0514
-12.4070,131.0510
-12.4069,131.0509
-12.4067,131.0507
-12.4060,131.0503
-12.4051,131.0492
-12.4057,131.0489
-12.4058,131.0487
-12.4054,131.0488
-12.4048,131.0491
-12.4014,131.0488
-12.4004,131.0488
-12.4002,131.0486
-12.3989,131.0471
-12.3984,131.0467
-12.3973,131.0464
-12.3971,131.0459
-12.3968,131.0464
-12.3961,131.0471
-12.3954,131.0474
-12.3942,131.0475
-12.3934,131.0477
-12.3921,131.0479
-12.3914,131.0477
-12.3906,131.0472
-12.3894,131.0469
-12.3880,131.0472
-12.3868,131.0478
-12.3859,131.0479
-12.3852,131.0475
-12.3849,131.0465
-12.3852,131.0453
-12.3863,131.0439
-12.3874,131.0416
-12.3877,131.0396
-12.3873,131.0386
-12.3862,131.0378
-12.3829,131.0366
-12.3810,131.0363
-12.3784,131.0363
-12.3769,131.0361
-12.3738,131.0356
-12.3694,131.0356
-12.3655,131.0361
-12.3617,131.0370
-12.3599,131.0370
-12.3585,131.0364
-12.3529,131.0275
-12.3477,131.0550
-12.3463,131.0298
-12.3256,131.0297
-12.3331,131.0516
-12.3321,131.0609
-12.3054,131.0284
-12.3232,131.0129
-12.2315,131.0304
-12.1860,130.9946
-12.1686,130.9959
-12.1464,131.0306
-12.1427,131.0458
-12.1668,131.0653
-12.1550,131.1131
-12.1825,131.1254
-12.1732,131.1690
-12.2271,131.2220
-12.2377,131.1933
-12.2396,131.2097
-12.2613,131.2037
-12.2703,131.2059
-12.2667,131.2320
-12.2780,131.2219
-12.2824,131.2223
-12.2850,131.2250
-12.2663,131.2339
-12.2631,131.2069
-12.2401,131.2123
-12.2200,131.2508
-12.2072,131.2288
-12.1001,131.2735
-12.0769,131.2663
-12.0426,131.2971
-12.0701,131.2995
-12.0898,131.3209
-12.1934,131.3227
-12.2564,131.3808
-12.2754,131.4267
-12.2847,131.6828
-12.2682,131.7753
-12.2145,131.8792
-12.2243,131.9042
-12.2729,131.9394
-12.3035,132.0697
-12.2132,132.1708
-12.1945,132.2243
-12.1697,132.2381
-12.1734,132.2617
-12.2242,132.2784
-12.1988,132.3531
-12.2364,132.3893
-12.2224,132.4171
-12.1464,132.4420
-12.1241,132.5130
-12.0857,132.5562
-12.1054,132.5783
-12.0854,132.6292
-12.0167,132.6189
-11.9013,132.6408
-11.8898,132.6553
-11.8220,132.6365
-11.7860,132.5807
-11.7224,132.6489
-11.6856,132.6547
-11.6815,132.6430
-11.7204,132.6309
-11.7300,132.5946
-11.7181,132.5401
-11.6821,132.4998
-11.6357,132.5073
-11.6363,132.5576
-11.6549,132.5742
-11.6674,132.5645
-11.6547,132.6166
-11.6086,132.5478
-11.5802,132.5362
-11.5549,132.5530
-11.5449,132.5248
-11.5205,132.5319
-11.5095,132.4997
-11.4825,132.4941
-11.4577,132.4571
-11.4412,132.3534
-11.4650,132.3019
-11.4552,132.2387
-11.5210,132.1380
-11.4998,132.1186
-11.5399,132.1138
-11.5250,132.0678
-11.4821,132.0338
-11.4588,132.0302
-11.4602,132.0509
-11.4321,132.0593
-11.4204,132.0412
-11.4300,131.9966
-11.4014,131.9901
-11.4111,131.9624
-11.3998,131.9424
-11.3733,131.9890
-11.3694,131.9680
-11.3424,131.9659
-11.3656,131.9303
-11.3575,131.9169
-11.3198,131.9435
-11.3247,131.9146
-11.2927,131.8597
-11.3182,131.8211
-11.3157,131.7626
-11.2997,131.7592
-11.3112,131.7762
-11.2913,131.7799
-11.2993,131.7997
-11.2965,131.8065
-11.2683,131.7943
-11.2864,131.8402
-11.2767,131.8551
-11.2117,131.8148
-11.2265,131.8400
-11.2091,131.8604
-11.2349,131.8793
-11.1931,131.8755
-11.1815,131.8824
-11.2068,131.9120
-11.2163,131.9041
-11.2350,131.9275
-11.2598,131.9299
-11.2444,131.9447
-11.2530,131.9612
-11.2289,131.9612
-11.2351,131.9741
-11.2185,131.9864
-11.1766,131.9624
-11.1708,131.9699
-11.1800,131.9824
-11.1757,131.9935
-11.1342,131.9703
-11.1242,131.9929
-11.1298,132.0106
-11.1994,132.0461
-11.1795,132.0754
-11.1917,132.0663
-11.1947,132.0826
-11.2315,132.0844
-11.2111,132.1135
-11.2620,132.0957
-11.2737,132.1164
-11.3290,132.0999
-11.3492,132.1226
-11.2961,132.1367
-11.3226,132.1558
-11.3823,132.1446
-11.3825,132.1579
-11.4204,132.1703
-11.3968,132.1759
-11.4134,132.2081
-11.3653,132.1828
-11.3509,132.1902
-11.3696,132.2221
-11.3398,132.2364
-11.3012,132.1975
-11.3234,132.1725
-11.2800,132.1970
-11.2407,132.1798
-11.2268,132.2024
-11.1837,132.1608
-11.1607,132.1619
-11.1536,132.1412
-11.1223,132.1356
-11.1303,132.1868
-11.1649,132.1960
-11.1974,132.2434
-11.2185,132.2398
-11.2767,132.2835
-11.1753,132.2650
-11.1655,132.3221
-11.1403,132.3388
-11.1251,132.3383
-11.1201,132.3321
-11.1157,132.3332
-11.1489,132.3569
-11.1937,132.3649
-11.2079,132.3823
-11.2954,132.3736
-11.2991,132.3973
-11.2645,132.4060
-11.2622,132.4222
-11.2256,132.4199
-11.2113,132.4339
-11.2180,132.4510
-11.2584,132.4767
-11.2722,132.5067
-11.2994,132.4868
-11.2927,132.5101
-11.3170,132.5171
-11.3299,132.5018
-11.3498,132.5141
-11.3420,132.5470
-11.3945,132.5854
-11.4102,132.6220
-11.4775,132.6378
-11.5155,132.6690
-11.5190,132.7328
-11.3951,132.8421
-11.4190,132.8640
-11.4258,132.8964
-11.3847,132.9091
-11.3400,132.8650
-11.3317,132.9179
-11.4168,132.9681
-11.4328,133.0078
-11.5028,133.0459
-11.5209,133.0768
-11.5483,133.0695
-11.6331,133.1056
-11.7022,133.1498
-11.7286,133.1906
-11.7406,133.2815
-11.7307,133.2525
-11.6937,133.3433
-11.7179,133.3544
-11.7195,133.3203
-11.7389,133.3080
-11.7698,133.3208
-11.7761,133.3696
-11.7577,133.3692
-11.7320,133.4028
-11.7575,133.4146
-11.7677,133.3986
-11.7783,133.4481
-11.8019,133.4591
-11.7603,133.5337
-11.8129,133.5301
-11.8269,133.5491
-11.8068,133.5655
-11.8091,133.6021
-11.8337,133.5951
-11.8427,133.6110
-11.8189,133.6631
-11.8090,133.6558
-11.7886,133.6780
-11.7940,133.6920
-11.7739,133.6701
-11.7825,133.7384
-11.7611,133.7735
-11.7321,133.7858
-11.7337,133.8086
-11.7246,133.7939
-11.7232,133.8370
-11.7539,133.8675
-11.7424,133.9155
-11.7703,133.9403
-11.7723,133.9162
-11.8123,133.8898
-11.8134,133.8465
-11.8381,133.8230
-11.8649,133.8296
-11.8779,133.8582
-11.9105,133.8760
-11.9068,133.9123
-11.9276,133.9077
-11.8949,133.9840
-11.8637,134.0044
-11.8549,134.0307
-11.8695,134.0635
-11.8922,134.0639
-11.8981,134.0783
-11.9343,134.0659
-11.9418,134.0748
-11.8972,134.1271
-11.9567,134.1753
-11.9724,134.1685
-11.9634,134.1499
-11.9879,134.1519
-11.9941,134.1817
-12.0286,134.1942
-12.1004,134.1622
-12.1147,134.1684
-12.1053,134.1880
-12.0744,134.1937
-12.0364,134.2283
-12.0341,134.2535
-11.9847,134.2457
-11.9837,134.2866
-12.0391,134.3480
-12.0772,134.4909
-12.0489,134.6050
-12.0151,134.6558
-11.9628,134.6878
-11.9493,134.7475
-11.9597,134.7708
-11.9951,134.7607
-12.0034,134.7795
-12.0477,134.7981
-12.0560,134.8301
-12.0629,134.8296
-12.0749,134.8370
-12.0555,134.8316
-12.0616,134.8442
-12.1121,134.8419
-12.1310,134.8568
-12.1532,134.9048
-12.1425,134.9353
-12.1583,134.9715
-12.2636,135.0560
-12.2367,135.1446
-12.2952,135.2130
-12.2250,135.1615
-12.2249,135.2670
-12.2528,135.2833
-12.2602,135.3130
-12.2463,135.3424
-12.2322,135.3520
-12.2415,135.3121
-12.2209,135.2802
-12.2003,135.2760
-12.2079,135.2567
-12.1886,135.2233
-12.1628,135.3029
-12.1453,135.3191
-12.1243,135.3059
-12.1059,135.3529
-12.0847,135.3662
-12.0830,135.4225
-12.1018,135.4052
-12.1139,135.4153
-12.1140,135.4543
-12.0859,135.5078
-12.0598,135.5190
-12.1007,135.5700
-12.0590,135.6497
-12.0395,135.6535
-11.9523,135.9098
-11.9861,135.8774
-11.9757,135.8696
-11.9842,135.8316
-12.0007,135.8327
-12.0439,135.7727
-12.0794,135.7585
-12.1499,135.6592
-12.2017,135.6520
-12.2663,135.7129
-12.2872,135.7215
-12.3103,135.7061
-12.3156,135.7147
-12.2634,135.7451
-12.2590,135.7763
-12.2249,135.7782
-12.1989,135.8036
-12.1840,135.8504
-12.1506,135.8812
-12.1849,135.8949
-12.1497,135.9122
-12.1619,135.9284
-12.1385,135.9486
-12.1519,135.9590
-12.1370,135.9599
-12.1168,136.0020
-12.0839,136.0036
-12.0630,136.0457
-12.1852,135.9734
-12.1820,135.9578
-12.2220,135.9280
-12.2496,135.9562
-12.2790,135.9500
-12.2681,136.0011
-12.2423,136.0105
-12.2475,136.0185
-12.2494,136.0306
-12.2461,136.0196
-12.2332,136.0135
-12.2408,136.0612
-12.2947,136.0299
-12.2908,136.0090
-12.3192,136.0236
-12.3867,135.9708
-12.3970,136.0154
-12.4409,135.9932
-12.4535,136.0036
-12.4623,135.9889
-12.4573,136.0153
-12.4849,136.0144
-12.4861,136.0213
-12.4793,136.0515
-12.4570,136.0462
-12.4300,136.0637
-12.4574,136.0858
-12.4390,136.1079
-12.4524,136.1211
-12.4354,136.1514
-12.4705,136.1583
-12.4657,136.2317
-12.4454,136.2493
-12.4564,136.2597
-12.4434,136.2528
-12.3818,136.3141
-12.3675,136.3040
-12.3266,136.3330
-12.3068,136.3254
-12.2785,136.3684
-12.2652,136.3429
-12.2574,136.3627
-12.2303,136.3591
-12.1956,136.3369
-12.2107,136.3154
-12.2131,136.2282
-12.1873,136.2189
-12.1867,136.2288
-12.1826,136.2321
-12.1920,136.1721
-12.1630,136.1674
-12.1524,136.2172
-12.1308,136.2125
-12.1316,136.2303
-12.0650,136.2670
-12.0455,136.3261
-12.0591,136.3393
-12.0328,136.3440
-12.0113,136.3896
-11.9974,136.3823
-11.9586,136.4148
-11.9710,136.4307
-11.9414,136.4439
-11.9526,136.4924
-11.9392,136.5232
-11.9145,136.5311
-11.9175,136.5613
-11.9020,136.5737
-11.8863,136.5576
-11.8766,136.5629
-11.9155,136.5804
-11.9472,136.5341
-11.9603,136.4720
-11.9965,136.4728
-11.9788,136.4560
-11.9988,136.4458
-11.9996,136.4698
-12.0240,136.4888
-12.0314,136.4833
-12.0501,136.4815
-12.0509,136.4648
-12.0562,136.4892
-11.9978,136.5030
-11.9914,136.5310
-12.0830,136.5656
-12.0838,136.5639
-12.0760,136.5584
-12.0752,136.5553
-12.0856,136.5643
-12.0911,136.5806
-12.0844,136.5872
-12.1460,136.5777
-12.2022,136.5993
-12.2354,136.6464
-12.2697,136.6475
-12.2741,136.6602
-12.2837,136.6644
-12.2881,136.6748
-12.2776,136.6694
-12.2884,136.7057
-12.2669,136.7209
-12.2718,136.7422
-12.2350,136.7661
-12.2329,136.7511
-12.2141,136.7521
-12.2297,136.7231
-12.2113,136.7290
-12.1903,136.6986
-12.2056,136.6770
-12.1863,136.6813
-12.1590,136.7823
-12.2115,136.8181
-12.2196,136.8731
-12.2436,136.8844
-12.2459,136.9050
-12.2807,136.9023
-12.2827,136.9281
-12.3338,136.9338
-12.3663,136.8791
-12.3806,136.8728
-12.3677,136.9105
-12.3439,136.9205
-12.3579,136.9443
-12.3454,136.9789
-12.3745,136.9626
-12.3924,136.8996
-12.5252,136.7790
-12.5555,136.7727
-12.5256,136.7607
-12.4961,136.7759
-12.4922,136.7958
-12.4497,136.7944
-12.4473,136.7759
-12.4785,136.7354
-12.4696,136.7244
-12.4607,136.7247
-12.4582,136.7209
-12.4939,136.7217
-12.5178,136.7422
-12.5290,136.7269
-12.5339,136.7483
-12.5629,136.7309
-12.5538,136.7200
-12.5673,136.6938
-12.5875,136.6915
-12.5905,136.6692
-12.6035,136.6803
-12.5936,136.6768
-12.5866,136.6960
-12.5691,136.6971
-12.5709,136.7348
-12.5516,136.7474
-12.5774,136.7618
-12.5791,136.7354
-12.6322,136.6905
-12.6690,136.6786
-12.7110,136.6938
-12.7113,136.6527
-12.7028,136.6481
-12.6995,136.6334
-12.6899,136.6227
-12.6898,136.6174
-12.7002,136.6312
-12.7402,136.6010
-12.7739,136.6247
-12.8149,136.6084
-12.8394,136.6217
-12.8215,136.5872
-12.7789,136.5837
-12.7900,136.6055
-12.7403,136.5498
-12.7582,136.5254
-12.8067,136.5428
-12.8071,136.5177
-12.7680,136.4833
-12.7720,136.4637
-12.7935,136.4680
-12.8015,136.4879
-12.8415,136.4786
-12.8754,136.5182
-12.8741,136.5524
-12.9163,136.5462
-12.9507,136.6380
-12.9904,136.6448
-13.0043,136.6679
-13.0173,136.6292
-12.9676,136.6176
-13.0013,136.5800
-13.0184,136.5844
-13.0181,136.5624
-12.9649,136.5586
-12.9919,136.5317
-12.9767,136.5199
-12.9924,136.4918
-12.9782,136.4552
-12.9913,136.4527
-13.0064,136.4806
-12.9966,136.5070
-13.0160,136.5106
-13.0189,136.5352
-13.0519,136.5328
-13.0588,136.5667
-13.1544,136.5311
-13.1350,136.4903
-13.1418,136.5008
-13.1696,136.4793
-13.2475,136.4677
-13.2484,136.4468
-13.2244,136.4541
-13.2173,136.4396
-13.3247,136.3313
-13.2985,136.3189
-13.2766,136.3380
-13.2500,136.3281
-13.2526,136.3675
-13.2270,136.3880
-13.1471,136.3560
-13.1395,136.3715
-13.1164,136.3540
-13.1088,136.3687
-13.0704,136.3714
-13.0341,136.3334
-13.1075,136.2914
-13.1201,136.3211
-13.1447,136.3066
-13.1596,136.3156
-13.1680,136.2830
-13.1451,136.2887
-13.1546,136.2562
-13.1212,136.2525
-13.1455,136.2433
-13.1382,136.2180
-13.1542,136.2140
-13.1735,136.2472
-13.1875,136.2352
-13.2124,136.2451
-13.2037,136.2184
-13.2469,136.2013
-13.2329,136.1749
-13.2420,136.1619
-13.2807,136.1816
-13.2665,136.1555
-13.2072,136.1341
-13.1835,136.1501
-13.1205,136.1451
-13.1585,136.0990
-13.1723,136.1079
-13.2095,136.0777
-13.2326,136.0843
-13.2344,136.0531
-13.2631,136.0620
-13.3098,136.0472
-13.2149,136.0121
-13.2226,135.9791
-13.2947,135.9636
-13.2534,135.9483
-13.2684,135.9186
-13.3630,135.8799
-13.3775,135.9206
-13.4177,135.9264
-13.4023,135.9729
-13.4455,135.9610
-13.4423,135.9294
-13.4668,135.9312
-13.4251,135.8943
-13.4402,135.8597
-13.5199,135.8550
-13.5617,135.8692
-13.5663,135.8397
-13.5908,135.8352
-13.6222,135.8651
-13.6690,135.8806
-13.6581,135.9073
-13.6759,135.9216
-13.6880,135.8891
-13.7120,135.8793
-13.7472,135.9144
-13.7433,135.9562
-13.6824,136.0335
-13.6520,136.0259
-13.6554,136.0830
-13.7628,136.0134
-13.8283,136.0157
-13.8578,135.9916
-13.8961,135.9890
-13.9904,135.9097
-14.0424,135.9131
-14.1668,135.8787
-14.1905,135.9035
-14.1812,135.8814
-14.2289,135.8158
-14.2260,135.7940
-14.2819,135.7362
-14.2713,135.7025
-14.2966,135.7301
-14.3991,135.6677
-14.4243,135.6703
-14.4231,135.6196
-14.5051,135.5895
-14.5611,135.5366
-14.6254,135.5184
-14.6527,135.5410
-14.6532,135.5191
-14.6757,135.4994
-14.6757,135.4650
-14.7350,135.4163
-14.7257,135.3820
-14.8731,135.4109
-14.8705,135.4154
-14.9107,135.4311
-14.9193,135.4402
-14.9489,135.4558
-14.9702,135.4704
-14.9802,135.4800
-15.0453,135.5799
-15.0525,135.6573
-15.1162,135.7241
-15.1165,135.7489
-15.1827,135.8627
-15.2869,135.9815
-15.3923,136.1646
-15.3928,136.2097
-15.4160,136.2397
-15.5357,136.2704
-15.5896,136.3172
-15.6016,136.3207
-15.6142,136.3145
-15.6259,136.3174
-15.6019,136.3264
-15.6261,136.4120
-15.7319,136.5338
-15.7288,136.5475
-15.7503,136.5554
-15.7418,136.5684
-15.7275,136.5593
-15.7061,136.6210
-15.6724,136.6440
-15.6784,136.6649
-15.6639,136.6716
-15.6846,136.6818
-15.6963,136.7241
-15.7779,136.6826
-15.7691,136.6427
-15.7815,136.6583
-15.7916,136.6447
-15.7941,136.6704
-15.8568,136.7137
-15.9034,136.6907
-15.9312,136.7063
-15.9323,136.7294
-15.8894,136.7714
-15.9162,136.7607
-15.8992,136.8229
-15.9322,136.8887
-15.9383,136.9532
-15.8996,136.9127
-15.8748,136.9703
-15.8509,136.9779
-15.8751,136.9873
-15.8731,137.0035
-15.9441,137.0835
-16.0123,137.2544
-16.0851,137.3089
-16.0789,137.3015
-16.0787,137.2984
-16.0811,137.2949
-16.1333,137.3726
-16.1318,137.3838
-16.1156,137.3569
-16.1443,137.4091
